Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
DEBIT,2,4,-20.99,83.97,Advance shipping,0,46,Indoor/Outdoor Games,La Habra,EE. UU.,Mary,9996,Garner,Consumer,CA,3155 Burning Grove,90631.0,7,Fan Shop,33.92438507,-117.9593506,LATAM,Panama City,Panamá,9996,15.99,0.16,49.98,-0.25,2,99.96,83.97,-20.99,Central America,Panamá,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,3,4,133.75,351.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Mary,11390,Williams,Corporate,PR,4286 Misty Swale,725.0,7,Fan Shop,18.28600693,-66.37049866,USCA,Miramar,Estados Unidos,11390,48.0,0.12,399.98,0.38,1,399.98,351.98,133.75,South of  USA ,Florida,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,3,4,45.35,100.78,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,11637,Smith,Consumer,PR,7133 Hidden Butterfly Turnabout,725.0,4,Apparel,18.2237339,-66.37059021,Pacific Asia,Malang,Indonesia,11637,19.2,0.16,59.99,0.45,2,119.98,100.78,45.35,Southeast Asia,Java Oriental,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,5,4,110.87,395.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,9022,Smith,Corporate,PR,6499 Lost Promenade,725.0,7,Fan Shop,18.23660278,-66.37060547,LATAM,Ciego de Ávila,Cuba,9022,4.0,0.01,399.98,0.28,1,399.98,395.98,110.87,Caribbean,Ciego de Ávila,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,6,4,37.11,98.95,Late delivery,1,36,Golf Balls,South El Monte,EE. UU.,Donald,5062,Mosley,Home Office,CA,7477 Easy Falls,91733.0,6,Outdoors,34.04491425,-118.0166092,Pacific Asia,Vadodara,India,5062,1.0,0.01,19.99,0.38,5,99.95,98.95,37.11,South Asia,Guyarat,COMPLETE,Glove It Women's Imperial Golf Glove,19.99,Standard Class
TRANSFER,2,1,4.97,44.0,Late delivery,1,24,Women's Apparel,Memphis,EE. UU.,Mary,10273,Smith,Consumer,TN,6114 Sleepy Anchor Concession,38127.0,5,Golf,35.18109894,-89.85925293,Pacific Asia,Adana,Turquía,10273,6.0,0.12,50.0,0.11,1,50.0,44.0,4.97,West Asia,Adana,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
DEBIT,1,0,27.9,371.96,Late delivery,1,9,Cardio Equipment,Daly City,EE. UU.,Thomas,7137,Reyes,Consumer,CA,2059 Tawny View,94015.0,3,Footwear,37.69598389,-122.4800415,LATAM,Morelia,México,7137,28.0,0.07,99.99,0.08,4,399.96,371.96,27.9,Central America,Michoacán,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.99,Same Day
PAYMENT,3,4,97.64,278.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Catherine,867,Smith,Consumer,PR,5032 Crystal Rabbit Private,725.0,7,Fan Shop,18.23534012,-66.05788422,LATAM,Guayaquil,Ecuador,867,21.0,0.07,299.98,0.35,1,299.98,278.98,97.64,South America,Guayas,PAYMENT_REVIEW,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,2,2,84.0,240.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Sarah,5728,Montoya,Home Office,PR,8736 Merry Extension,725.0,5,Golf,18.23424339,-66.3706131,Pacific Asia,Melbourne,Australia,5728,10.0,0.04,50.0,0.35,5,250.0,240.0,84.0,Oceania,Victoria,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
PAYMENT,6,4,-123.19,175.99,Late delivery,1,48,Water Sports,Los Angeles,EE. UU.,Ann,481,Jackson,Consumer,CA,5364 Indian Gate Highway,90024.0,7,Fan Shop,33.97549439,-117.813179,Europe,Nanterre,Francia,481,24.0,0.12,199.99,-0.7,1,199.99,175.99,-123.19,Western Europe,Isla de Francia,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,5,4,-139.21,189.92,Late delivery,1,46,Indoor/Outdoor Games,Richardson,EE. UU.,Larry,2545,Patel,Home Office,TX,1688 Middle Panda Plaza,75080.0,7,Fan Shop,32.97157669,-96.72790527,Pacific Asia,Mumbai,India,2545,10.0,0.05,49.98,-0.73,4,199.92,189.92,-139.21,South Asia,Maharashtra,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,5,4,68.58,188.92,Late delivery,1,46,Indoor/Outdoor Games,San Jose,EE. UU.,Samantha,7140,Anderson,Corporate,CA,6715 Blue Run,95124.0,7,Fan Shop,37.26665497,-121.9148026,Africa,Livingstone,Zambia,7140,11.0,0.06,49.98,0.36,4,199.92,188.92,68.58,East Africa,Meridional,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,5,2,31.51,96.96,Late delivery,1,46,Indoor/Outdoor Games,Bakersfield,EE. UU.,Robert,6892,Kramer,Consumer,CA,92 Green Woods,93308.0,7,Fan Shop,35.43272018,-119.0332794,Europe,Schwerin,Alemania,6892,3.0,0.03,49.98,0.33,2,99.96,96.96,31.51,Western Europe,Mecklemburgo-Pomerania Occidental,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,2,1,182.15,395.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Julia,1824,Tucker,Home Office,PR,9074 Rustic Parade,725.0,7,Fan Shop,18.25771141,-66.37058258,LATAM,Soyapango,El Salvador,1824,4.0,0.01,399.98,0.46,1,399.98,395.98,182.15,Central America,San Salvador,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,6,4,55.79,111.57,Late delivery,1,29,Shop By Sport,La Mirada,EE. UU.,Nathan,1524,Walker,Consumer,CA,6278 Fallen Vista,90638.0,5,Golf,33.9031601,-117.9898758,Pacific Asia,Cainta,Filipinas,1524,8.4,0.07,39.99,0.5,3,119.97,111.57,55.79,Southeast Asia,Calabarzón,ON_HOLD,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
CASH,5,4,10.0,79.97,Late delivery,1,46,Indoor/Outdoor Games,Wichita,EE. UU.,Howard,3011,Delgado,Consumer,KS,8172 Jagged Pond Vale,67212.0,7,Fan Shop,37.69120026,-97.42577362,USCA,Cleveland,Estados Unidos,3011,19.99,0.2,49.98,0.13,2,99.96,79.97,10.0,East of USA,Ohio,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,6,2,87.0,299.99,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,7158,Todd,Consumer,PR,3068 Indian Quail Cove,725.0,7,Fan Shop,18.2845993,-66.3706131,Europe,Le Blanc-Mesnil,Francia,7158,100.0,0.25,399.98,0.29,1,399.98,299.99,87.0,Western Europe,Isla de Francia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
PAYMENT,2,1,50.1,106.59,Late delivery,1,18,Men's Footwear,Longmont,EE. UU.,Susan,3603,Smith,Corporate,CO,4167 Shady Passage,80501.0,4,Apparel,40.1901207,-105.1010666,Pacific Asia,Surabaya,Indonesia,3603,23.4,0.18,129.99,0.47,1,129.99,106.59,50.1,Southeast Asia,Java Oriental,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
DEBIT,6,4,-12.96,57.58,Late delivery,1,44,Hunting & Shooting,Caguas,Puerto Rico,Frances,9164,Estrada,Consumer,PR,3261 Little Meadow,725.0,7,Fan Shop,18.27148628,-66.37052155,Pacific Asia,Caloocan,Filipinas,9164,2.4,0.04,29.99,-0.23,2,59.98,57.58,-12.96,Southeast Asia,Capital Nacional,COMPLETE,ENO Atlas Hammock Straps,29.99,Standard Class
PAYMENT,2,1,91.34,260.98,Late delivery,1,43,Camping & Hiking,Lakewood,EE. UU.,Mary,10778,Mercado,Consumer,OH,5945 Umber Crossing,44107.0,7,Fan Shop,40.15167236,-82.84295654,Europe,Hastings,Reino Unido,10778,39.0,0.13,299.98,0.35,1,299.98,260.98,91.34,Northern Europe,Inglaterra,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
TRANSFER,5,2,59.48,169.93,Late delivery,1,46,Indoor/Outdoor Games,San Benito,EE. UU.,Mary,12103,Smith,Consumer,TX,8988 Thunder Circle,78586.0,7,Fan Shop,26.140728,-97.66805267,Europe,Palma de Mallorca,España,12103,29.99,0.15,49.98,0.35,4,199.92,169.93,59.48,Southern Europe,Islas Baleares,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,3,2,-12.72,54.59,Late delivery,1,17,Cleats,Lenoir,EE. UU.,Mary,11355,Smith,Home Office,NC,2275 Old Grove Heights,28645.0,4,Apparel,36.11019898,-81.52600861,LATAM,Moa,Cuba,11355,5.4,0.09,59.99,-0.23,1,59.99,54.59,-12.72,Caribbean,Holguín,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,2,2,45.9,163.93,Shipping on time,0,46,Indoor/Outdoor Games,Chicago,EE. UU.,Sara,8060,Logan,Consumer,IL,7973 Colonial Wood,60657.0,7,Fan Shop,41.98498154,-87.82719421,Europe,Valladolid,España,8060,35.99,0.18,49.98,0.28,4,199.92,163.93,45.9,Southern Europe,Castilla y León,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,2,1,29.25,112.49,Late delivery,1,44,Hunting & Shooting,Cupertino,EE. UU.,Joan,4369,Johnson,Consumer,CA,3538 Rustic Dale Run,95014.0,7,Fan Shop,37.32138825,-122.0307388,LATAM,Tlalpan,México,4369,37.5,0.25,149.99,0.26,1,149.99,112.49,29.25,Central America,Distrito Federal,PENDING_PAYMENT,insta-bed Neverflat Air Mattress,149.99,First Class
TRANSFER,2,4,84.82,260.98,Advance shipping,0,43,Camping & Hiking,Palatine,EE. UU.,Brandon,7307,Foster,Corporate,IL,4291 Sunny Fox Mews,60067.0,7,Fan Shop,42.11048508,-88.08236694,LATAM,Puebla,México,7307,39.0,0.13,299.98,0.33,1,299.98,260.98,84.82,Central America,Puebla,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,4,4,-71.99,287.95,Shipping on time,0,3,Baseball & Softball,Caguas,Puerto Rico,Mary,2334,Morgan,Consumer,PR,4369 Bright Log Estates,725.0,2,Fitness,18.23200226,-66.37055969,Africa,Lagos,Nigeria,2334,12.0,0.04,59.99,-0.25,5,299.95,287.95,-71.99,West Africa,Lagos,COMPLETE,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99,Standard Class
DEBIT,5,2,115.6,245.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,3709,Padilla,Consumer,PR,4555 Amber Apple Cape,725.0,4,Apparel,18.2968502,-66.37062836,Europe,Viena,Austria,3709,53.99,0.18,59.99,0.47,5,299.95,245.96,115.6,Western Europe,Viena,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,4,2,89.25,212.5,Late delivery,1,24,Women's Apparel,Simi Valley,EE. UU.,Mary,9522,Smith,Consumer,CA,1393 Umber Sky Estates,93063.0,5,Golf,34.36954498,-118.9289627,Pacific Asia,Kawasaki,Japón,9522,37.5,0.15,50.0,0.42,5,250.0,212.5,89.25,Eastern Asia,Kanagawa,PAYMENT_REVIEW,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
DEBIT,4,4,16.62,263.74,Shipping on time,0,69,Health and Beauty,Glenview,EE. UU.,Raya,15746,Bridges,Consumer,IL,9768 Silent Island Port,60025.0,12,Health and Beauty ,42.06869888,-87.76191711,Pacific Asia,Geelong,Australia,15746,29.3,0.1,293.04,0.06,1,293.04,263.74,16.62,Oceania,Victoria,COMPLETE,First aid kit,293.04,Standard Class
TRANSFER,4,4,36.56,97.49,Shipping on time,0,18,Men's Footwear,Cicero,EE. UU.,Mary,2969,Fernandez,Consumer,IL,8641 Sleepy Mews,60804.0,4,Apparel,41.86019898,-87.76747131,Europe,Lyon,Francia,2969,32.5,0.25,129.99,0.38,1,129.99,97.49,36.56,Western Europe,Auvernia-Ródano-Alpes,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,2,1,21.38,79.18,Late delivery,1,29,Shop By Sport,Raleigh,EE. UU.,Mary,9919,Daniel,Consumer,NC,2442 Tawny Loop,27606.0,5,Golf,35.81158447,-78.5983429,LATAM,Panama City,Panamá,9919,0.8,0.01,39.99,0.27,2,79.98,79.18,21.38,Central America,Panamá,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
TRANSFER,5,4,107.99,299.97,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Brenda,1987,Mccarthy,Consumer,PR,8631 Lost Beacon Highway,725.0,3,Footwear,18.29898071,-66.3705368,Pacific Asia,Wuhan,China,1987,99.99,0.25,99.99,0.36,4,399.96,299.97,107.99,Eastern Asia,Hubei,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,1,0,-53.67,230.36,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Maria,1273,Evans,Consumer,PR,595 Indian Path,725.0,4,Apparel,18.2362442,-66.37062073,Europe,Nottingham,Reino Unido,1273,9.6,0.04,59.99,-0.23,4,239.96,230.36,-53.67,Northern Europe,Inglaterra,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Same Day
TRANSFER,2,1,31.18,94.49,Shipping canceled,0,9,Cardio Equipment,Caguas,Puerto Rico,Brittany,7290,Gray,Consumer,PR,7206 Middle Pond Downs,725.0,3,Footwear,18.20192528,-66.37063599,USCA,El Paso,Estados Unidos,7290,5.5,0.06,99.99,0.33,1,99.99,94.49,31.18,US Center ,Texas,SUSPECTED_FRAUD,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,2,4,1.83,183.45,Advance shipping,0,76,Women's Clothing,Caguas,Puerto Rico,Lilah,17369,Petty,Consumer,PR,403 Tawny Hills By-pass,725.0,4,Apparel,18.24843407,-66.03705597,Pacific Asia,Wollongong,Australia,17369,32.37,0.15,215.82,0.01,1,215.82,183.45,1.83,Oceania,Nueva Gales del Sur,COMPLETE,Summer dresses,215.82,Standard Class
TRANSFER,2,1,99.94,232.41,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,11766,Mason,Consumer,PR,5937 High Pony Village,725.0,7,Fan Shop,18.23348427,-66.37059784,LATAM,Camaçari,Brasil,11766,17.49,0.07,49.98,0.43,5,249.9,232.41,99.94,South America,Bahía,CANCELED,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,2,2,73.71,188.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Katherine,5468,Smith,Corporate,PR,7072 Thunder Apple Wood,725.0,7,Fan Shop,18.23109245,-66.37057495,Europe,Pessac,Francia,5468,11.0,0.06,199.99,0.39,1,199.99,188.99,73.71,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PENDING,Pelican Sunstream 100 Kayak,199.99,Second Class
DEBIT,4,4,15.76,139.5,Shipping on time,0,24,Women's Apparel,Chicago,EE. UU.,Jordan,4381,Becker,Corporate,IL,8832 Old Quay,60637.0,5,Golf,41.7828064,-87.61464691,LATAM,São Paulo,Brasil,4381,10.5,0.07,50.0,0.11,3,150.0,139.5,15.76,South America,São Paulo,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,2,1,39.2,391.98,Shipping canceled,0,45,Fishing,Toms River,EE. UU.,Eugene,963,Smith,Corporate,NJ,5382 Hazy Pathway,8753.0,7,Fan Shop,39.98124695,-74.18277741,Europe,Berlín,Alemania,963,8.0,0.02,399.98,0.1,1,399.98,391.98,39.2,Western Europe,Berlín,SUSPECTED_FRAUD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
CASH,5,4,74.69,248.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Marie,10925,Abbott,Consumer,PR,8798 Lost Lookout,725.0,4,Apparel,18.28240204,-66.37051392,LATAM,Choluteca,Honduras,10925,50.99,0.17,59.99,0.3,5,299.95,248.96,74.69,Central America,Choluteca,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
CASH,5,2,19.21,169.99,Late delivery,1,48,Water Sports,Elyria,EE. UU.,Mary,6968,Sims,Corporate,OH,7922 Velvet Timber Jetty,44035.0,7,Fan Shop,41.36125946,-82.11012268,Pacific Asia,Visakhapatnam,India,6968,30.0,0.15,199.99,0.11,1,199.99,169.99,19.21,South Asia,Andhra Pradesh,CLOSED,Pelican Sunstream 100 Kayak,199.99,Second Class
PAYMENT,2,1,182.26,371.96,Late delivery,1,9,Cardio Equipment,Dorchester Center,EE. UU.,Mary,4103,Smith,Home Office,MA,37 Merry Pathway,2124.0,3,Footwear,42.27264023,-71.06801605,Pacific Asia,Surabaya,Indonesia,4103,28.0,0.07,99.99,0.49,4,399.96,371.96,182.26,Southeast Asia,Java Oriental,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
CASH,4,4,129.35,263.97,Shipping on time,0,9,Cardio Equipment,Pompano Beach,EE. UU.,Pamela,12120,Smith,Consumer,FL,2310 Hazy Acres,33065.0,3,Footwear,26.23144913,-80.12522125,Europe,Lowestoft,Reino Unido,12120,36.0,0.12,99.99,0.49,3,299.97,263.97,129.35,Northern Europe,Inglaterra,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,5,4,103.95,236.25,Late delivery,1,24,Women's Apparel,Anaheim,EE. UU.,Mary,10666,Thomas,Corporate,CA,9080 Blue Rise Drive,92802.0,5,Golf,33.81289673,-117.9363785,Pacific Asia,Bunbury,Australia,10666,13.75,0.06,50.0,0.44,5,250.0,236.25,103.95,Oceania,Australia Occidental,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,4,69.6,240.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Barbara,30,Smith,Home Office,PR,2455 Merry Hollow,725.0,5,Golf,18.1464901,-66.54896545,USCA,Santa Maria,Estados Unidos,30,10.0,0.04,50.0,0.29,5,250.0,240.0,69.6,West of USA ,California,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,4,4,14.27,49.19,Shipping on time,0,17,Cleats,Wilkes Barre,EE. UU.,Ashley,926,Browning,Consumer,PA,9117 Rustic Beach,18702.0,4,Apparel,41.35312271,-75.85498047,LATAM,Sinop,Brasil,926,10.8,0.18,59.99,0.29,1,59.99,49.19,14.27,South America,Mato Grosso,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,5,4,13.71,48.98,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Daniel,3147,Diaz,Corporate,PR,4778 Little Creek Bay,725.0,7,Fan Shop,18.24791527,-66.37052155,Pacific Asia,Bagcilar,Turquía,3147,1.0,0.02,49.98,0.28,1,49.98,48.98,13.71,West Asia,Estambul,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,0,0,52.27,144.0,Shipping canceled,0,24,Women's Apparel,Crystal Lake,EE. UU.,William,1638,Reyes,Corporate,IL,5340 Merry Village,60014.0,5,Golf,42.24140167,-88.28688812,Europe,Dresden,Alemania,1638,6.0,0.04,50.0,0.36,3,150.0,144.0,52.27,Western Europe,Sajonia,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Same Day
DEBIT,4,4,55.29,290.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,10525,Lopez,Corporate,PR,9879 Indian Panda Square,725.0,7,Fan Shop,18.23414803,-66.37059021,Pacific Asia,Gold Coast,Australia,10525,9.0,0.03,299.98,0.19,1,299.98,290.98,55.29,Oceania,Queensland,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,6,4,110.24,224.99,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Cynthia,10711,Campbell,Corporate,PR,1035 Hidden Glade,725.0,7,Fan Shop,18.27758026,-66.37062073,Europe,Estocolmo,Suecia,10711,75.0,0.25,299.98,0.49,1,299.98,224.99,110.24,Northern Europe,Estocolmo,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
CASH,2,1,179.75,479.32,Late delivery,1,68,Garden,Milwaukee,EE. UU.,Kiayada,15548,Gonzales,Corporate,WI,2423 Tawny Rabbit Trace,53209.0,6,Outdoors,43.11875916,-87.95081329,Pacific Asia,Geelong,Australia,15548,53.26,0.1,532.58,0.38,1,532.58,479.32,179.75,Oceania,Victoria,CLOSED,Lawn mower,532.58,First Class
DEBIT,5,4,98.28,363.98,Late delivery,1,45,Fishing,Houston,EE. UU.,Peter,1498,Bray,Consumer,TX,4490 Amber Rise,77084.0,7,Fan Shop,29.86195946,-95.64417267,Europe,Nacka,Suecia,1498,36.0,0.09,399.98,0.27,1,399.98,363.98,98.28,Northern Europe,Estocolmo,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
CASH,2,1,32.75,109.17,Late delivery,1,29,Shop By Sport,Saginaw,EE. UU.,Brandon,4554,Lang,Consumer,MI,6179 Noble Panda Moor,48601.0,5,Golf,43.40317917,-83.9552536,LATAM,Pilar,Brasil,4554,10.8,0.09,39.99,0.3,3,119.97,109.17,32.75,South America,Alagoas,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
PAYMENT,5,4,-1.27,98.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,11757,Boyle,Consumer,PR,2974 Honey Villas,725.0,5,Golf,18.25797272,-66.37062073,Africa,Dar es Salaam,Tanzania,11757,2.0,0.02,50.0,-0.01,2,100.0,98.0,-1.27,East Africa,Dar es Salaam,PAYMENT_REVIEW,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,5,4,15.0,199.99,Late delivery,1,48,Water Sports,Mentor,EE. UU.,Mary,6570,Smith,Consumer,OH,1491 Little Robin Way,44060.0,7,Fan Shop,41.6532898,-81.3658371,Europe,Perpignan,Francia,6570,0.0,0.0,199.99,0.08,1,199.99,199.99,15.0,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,Standard Class
CASH,2,4,11.91,188.99,Advance shipping,0,48,Water Sports,Miami,EE. UU.,Jessica,7958,Cochran,Consumer,FL,9417 Crystal Fox Terrace,33155.0,7,Fan Shop,25.86194229,-80.19741821,LATAM,Monterrey,México,7958,11.0,0.06,199.99,0.06,1,199.99,188.99,11.91,Central America,Nuevo León,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,1,0,128.43,379.98,Late delivery,1,45,Fishing,San Diego,EE. UU.,Mary,415,Allen,Corporate,CA,3983 Golden By-pass,92113.0,7,Fan Shop,32.71987534,-117.1397247,LATAM,Tegucigalpa,Honduras,415,20.0,0.05,399.98,0.34,1,399.98,379.98,128.43,Central America,Francisco Morazán,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day
PAYMENT,6,4,29.77,82.0,Late delivery,1,24,Women's Apparel,Hialeah,EE. UU.,Mary,4921,Smith,Consumer,FL,8849 Gentle Forest Hollow,33012.0,5,Golf,25.86688042,-80.31456757,LATAM,Mexicali,México,4921,18.0,0.18,50.0,0.36,2,100.0,82.0,29.77,Central America,Baja California,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,4,4,73.04,165.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Mary,6977,Short,Consumer,PR,5486 Jagged Lake Avenue,725.0,7,Fan Shop,18.21075821,-66.3705368,Europe,Heilbronn,Alemania,6977,34.0,0.17,199.99,0.44,1,199.99,165.99,73.04,Western Europe,Baden-Wurtemberg,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,2,4,60.98,167.99,Advance shipping,0,48,Water Sports,Highland Park,EE. UU.,Joshua,4852,Smith,Consumer,MI,3095 Silver Lake Manor,48203.0,7,Fan Shop,42.85254669,-85.85721588,Europe,Birkenhead,Reino Unido,4852,32.0,0.16,199.99,0.36,1,199.99,167.99,60.98,Northern Europe,Inglaterra,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,4,2,15.83,179.93,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,Michael,3577,Martin,Home Office,IL,3719 Silver Key,60649.0,7,Fan Shop,41.75909424,-87.56176758,Pacific Asia,Darwin,Australia,3577,19.99,0.1,49.98,0.09,4,199.92,179.93,15.83,Oceania,Territorio del Norte,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,4,2,50.95,203.8,Late delivery,1,37,Electronics,Caguas,Puerto Rico,Mary,8986,Smith,Home Office,PR,4551 Jagged Bay,725.0,6,Outdoors,18.21183395,-66.3705368,LATAM,Mauá,Brasil,8986,4.16,0.02,51.99,0.25,4,207.96,203.8,50.95,South America,São Paulo,PENDING_PAYMENT,Titleist Pro V1x High Numbers Personalized Go,51.99,Second Class
PAYMENT,2,4,50.06,443.0,Advance shipping,0,62,Cameras ,Caguas,Puerto Rico,Leigh,13489,Myers,Corporate,PR,9890 Clear Knoll,725.0,10,Technology,18.26763344,-66.03704834,Europe,Les Pavillons-sous-Bois,Francia,13489,9.04,0.02,452.04,0.11,1,452.04,443.0,50.06,Western Europe,Isla de Francia,PENDING_PAYMENT,Web Camera,452.04,Standard Class
PAYMENT,4,4,3.27,16.37,Shipping on time,0,36,Golf Balls,Aurora,EE. UU.,Alexander,11961,Mitchell,Home Office,IL,2839 Round Berry Swale,60506.0,6,Outdoors,39.49591446,-98.98998261,USCA,New York City,Estados Unidos,11961,1.62,0.09,17.99,0.2,1,17.99,16.37,3.27,East of USA,Nueva York,PENDING_PAYMENT,Hirzl Women's Soffft Flex Golf Glove,17.99,Standard Class
PAYMENT,6,4,-17.01,269.98,Late delivery,1,43,Camping & Hiking,Dallas,EE. UU.,Mary,7421,Reyes,Consumer,TX,4034 Emerald Heights,75211.0,7,Fan Shop,32.72340393,-96.88557434,LATAM,Bogotá,Colombia,7421,30.0,0.1,299.98,-0.06,1,299.98,269.98,-17.01,South America,Bogotá,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,-167.01,208.77,Advance shipping,0,17,Cleats,Fort Lauderdale,EE. UU.,Mary,5687,Chapman,Consumer,FL,1430 Easy Spring Key,33324.0,4,Apparel,26.0984993,-80.27095032,Europe,Paderborn,Alemania,5687,31.19,0.13,59.99,-0.8,4,239.96,208.77,-167.01,Western Europe,Renania del Norte-Westfalia,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
